Theta: 1.570700
periodo,theta_Calc,theta_Anali
0.441000,0.295937,-0.765625
0.441100,0.295454,-0.765949
0.441200,0.294971,-0.766272
0.441300,0.294487,-0.766595
0.441400,0.294004,-0.766919
0.441500,0.293521,-0.767242
0.441600,0.293038,-0.767565
0.441700,0.292554,-0.767888
0.441800,0.292071,-0.768210
0.441900,0.291587,-0.768533
0.442000,0.291104,-0.768856
0.442100,0.290621,-0.769178
0.442200,0.290137,-0.769501
0.442300,0.289654,-0.769823
0.442400,0.289170,-0.770146
0.442500,0.288686,-0.770468
0.442600,0.288203,-0.770790
0.442700,0.287719,-0.771112
0.442800,0.287236,-0.771434
0.442900,0.286752,-0.771756
0.443000,0.286268,-0.772078
0.443100,0.285785,-0.772400
0.443200,0.285301,-0.772722
0.443300,0.284817,-0.773043
0.443400,0.284333,-0.773365
0.443500,0.283849,-0.773686
0.443600,0.283365,-0.774008
0.443700,0.282882,-0.774329
0.443800,0.282398,-0.774650
0.443900,0.281914,-0.774971
0.444000,0.281430,-0.775293
0.444100,0.280946,-0.775614
0.444200,0.280462,-0.775934
0.444300,0.279978,-0.776255
0.444400,0.279493,-0.776576
0.444500,0.279009,-0.776897
0.444600,0.278525,-0.777217
0.444700,0.278041,-0.777538
0.444800,0.277557,-0.777858
0.444900,0.277073,-0.778179
0.445000,0.276588,-0.778499
0.445100,0.276104,-0.778819
0.445200,0.275620,-0.779139
0.445300,0.275135,-0.779460
0.445400,0.274651,-0.779779
0.445500,0.274167,-0.780099
0.445600,0.273682,-0.780419
0.445700,0.273198,-0.780739
0.445800,0.272713,-0.781059
0.445900,0.272229,-0.781378
0.446000,0.271744,-0.781698
0.446100,0.271260,-0.782017
0.446200,0.270775,-0.782337
0.446300,0.270291,-0.782656
0.446400,0.269806,-0.782975
0.446500,0.269321,-0.783294
0.446600,0.268837,-0.783613
0.446700,0.268352,-0.783932
0.446800,0.267867,-0.784251
0.446900,0.267382,-0.784570
0.447000,0.266898,-0.784889
0.447100,0.266413,-0.785207
0.447200,0.265928,-0.785526
0.447300,0.265443,-0.785844
0.447400,0.264958,-0.786163
0.447500,0.264473,-0.786481
0.447600,0.263988,-0.786799
0.447700,0.263503,-0.787117
0.447800,0.263018,-0.787435
0.447900,0.262533,-0.787753
0.448000,0.262048,-0.788071
0.448100,0.261563,-0.788389
0.448200,0.261078,-0.788707
0.448300,0.260593,-0.789025
0.448400,0.260108,-0.789342
0.448500,0.259623,-0.789660
0.448600,0.259137,-0.789977
0.448700,0.258652,-0.790295
0.448800,0.258167,-0.790612
0.448900,0.257682,-0.790929
0.449000,0.257196,-0.791246
0.449100,0.256711,-0.791564
0.449200,0.256226,-0.791881
0.449300,0.255740,-0.792197
0.449400,0.255255,-0.792514
0.449500,0.254769,-0.792831
0.449600,0.254284,-0.793148
0.449700,0.253799,-0.793464
0.449800,0.253313,-0.793781
0.449900,0.252827,-0.794097
0.450000,0.252342,-0.794414
0.450100,0.251856,-0.794730
0.450200,0.251371,-0.795046
0.450300,0.250885,-0.795362
0.450400,0.250399,-0.795678
0.450500,0.249914,-0.795994
0.450600,0.249428,-0.796310
0.450700,0.248942,-0.796626
0.450800,0.248457,-0.796942
0.450900,0.247971,-0.797257
0.451000,0.247485,-0.797573
0.451100,0.246999,-0.797888
0.451200,0.246513,-0.798204
0.451300,0.246027,-0.798519
0.451400,0.245542,-0.798835
0.451500,0.245056,-0.799150
0.451600,0.244570,-0.799465
0.451700,0.244084,-0.799780
0.451800,0.243598,-0.800095
0.451900,0.243112,-0.800410
0.452000,0.242626,-0.800724
0.452100,0.242140,-0.801039
0.452200,0.241654,-0.801354
0.452300,0.241167,-0.801668
0.452400,0.240681,-0.801983
0.452500,0.240195,-0.802297
0.452600,0.239709,-0.802612
0.452700,0.239223,-0.802926
0.452800,0.238736,-0.803240
0.452900,0.238250,-0.803554
0.453000,0.237764,-0.803868
0.453100,0.237278,-0.804182
0.453200,0.236791,-0.804496
0.453300,0.236305,-0.804810
0.453400,0.235819,-0.805123
0.453500,0.235332,-0.805437
0.453600,0.234846,-0.805751
0.453700,0.234359,-0.806064
0.453800,0.233873,-0.806377
0.453900,0.233386,-0.806691
0.454000,0.232900,-0.807004
0.454100,0.232413,-0.807317
0.454200,0.231927,-0.807630
0.454300,0.231440,-0.807943
0.454400,0.230954,-0.808256
0.454500,0.230467,-0.808569
0.454600,0.229980,-0.808882
0.454700,0.229494,-0.809194
0.454800,0.229007,-0.809507
0.454900,0.228520,-0.809820
0.455000,0.228034,-0.810132
0.455100,0.227547,-0.810444
0.455200,0.227060,-0.810757
0.455300,0.226573,-0.811069
0.455400,0.226086,-0.811381
0.455500,0.225600,-0.811693
0.455600,0.225113,-0.812005
0.455700,0.224626,-0.812317
0.455800,0.224139,-0.812629
0.455900,0.223652,-0.812941
0.456000,0.223165,-0.813252
0.456100,0.222678,-0.813564
0.456200,0.222191,-0.813875
0.456300,0.221704,-0.814187
0.456400,0.221217,-0.814498
0.456500,0.220730,-0.814810
0.456600,0.220243,-0.815121
0.456700,0.219756,-0.815432
0.456800,0.219269,-0.815743
0.456900,0.218781,-0.816054
0.457000,0.218294,-0.816365
0.457100,0.217807,-0.816676
0.457200,0.217320,-0.816986
0.457300,0.216833,-0.817297
0.457400,0.216345,-0.817608
0.457500,0.215858,-0.817918
0.457600,0.215371,-0.818229
0.457700,0.214883,-0.818539
0.457800,0.214396,-0.818849
0.457900,0.213909,-0.819159
0.458000,0.213421,-0.819469
0.458100,0.212934,-0.819780
0.458200,0.212447,-0.820089
0.458300,0.211959,-0.820399
0.458400,0.211472,-0.820709
0.458500,0.210984,-0.821019
0.458600,0.210497,-0.821329
0.458700,0.210009,-0.821638
0.458800,0.209522,-0.821948
0.458900,0.209034,-0.822257
0.459000,0.208546,-0.822566
0.459100,0.208059,-0.822876
0.459200,0.207571,-0.823185
0.459300,0.207083,-0.823494
0.459400,0.206596,-0.823803
0.459500,0.206108,-0.824112
0.459600,0.205620,-0.824421
0.459700,0.205133,-0.824730
0.459800,0.204645,-0.825038
0.459900,0.204157,-0.825347
0.460000,0.203669,-0.825656
0.460100,0.203182,-0.825964
0.460200,0.202694,-0.826272
0.460300,0.202206,-0.826581
0.460400,0.201718,-0.826889
0.460500,0.201230,-0.827197
0.460600,0.200742,-0.827505
0.460700,0.200254,-0.827813
0.460800,0.199766,-0.828121
0.460900,0.199278,-0.828429
0.461000,0.198790,-0.828737
0.461100,0.198302,-0.829045
0.461200,0.197814,-0.829352
0.461300,0.197326,-0.829660
0.461400,0.196838,-0.829967
0.461500,0.196350,-0.830275
0.461600,0.195862,-0.830582
0.461700,0.195374,-0.830889
0.461800,0.194886,-0.831196
0.461900,0.194398,-0.831504
0.462000,0.193909,-0.831811
0.462100,0.193421,-0.832117
0.462200,0.192933,-0.832424
0.462300,0.192445,-0.832731
0.462400,0.191956,-0.833038
0.462500,0.191468,-0.833344
0.462600,0.190980,-0.833651
0.462700,0.190492,-0.833958
0.462800,0.190003,-0.834264
0.462900,0.189515,-0.834570
0.463000,0.189026,-0.834876
0.463100,0.188538,-0.835183
0.463200,0.188050,-0.835489
0.463300,0.187561,-0.835795
0.463400,0.187073,-0.836101
0.463500,0.186584,-0.836407
0.463600,0.186096,-0.836712
0.463700,0.185607,-0.837018
0.463800,0.185119,-0.837324
0.463900,0.184630,-0.837629
0.464000,0.184142,-0.837935
0.464100,0.183653,-0.838240
0.464200,0.183165,-0.838545
0.464300,0.182676,-0.838851
0.464400,0.182187,-0.839156
0.464500,0.181699,-0.839461
0.464600,0.181210,-0.839766
0.464700,0.180721,-0.840071
0.464800,0.180233,-0.840376
0.464900,0.179744,-0.840680
0.465000,0.179255,-0.840985
0.465100,0.178766,-0.841290
0.465200,0.178278,-0.841594
0.465300,0.177789,-0.841899
0.465400,0.177300,-0.842203
0.465500,0.176811,-0.842507
0.465600,0.176322,-0.842812
0.465700,0.175834,-0.843116
0.465800,0.175345,-0.843420
0.465900,0.174856,-0.843724
0.466000,0.174367,-0.844028
0.466100,0.173878,-0.844332
0.466200,0.173389,-0.844635
0.466300,0.172900,-0.844939
0.466400,0.172411,-0.845243
0.466500,0.171922,-0.845546
0.466600,0.171433,-0.845850
0.466700,0.170944,-0.846153
0.466800,0.170455,-0.846456
0.466900,0.169966,-0.846760
0.467000,0.169477,-0.847063
0.467100,0.168988,-0.847366
0.467200,0.168499,-0.847669
0.467300,0.168009,-0.847972
0.467400,0.167520,-0.848275
0.467500,0.167031,-0.848578
0.467600,0.166542,-0.848880
0.467700,0.166053,-0.849183
0.467800,0.165564,-0.849485
0.467900,0.165074,-0.849788
0.468000,0.164585,-0.850090
0.468100,0.164096,-0.850393
0.468200,0.163607,-0.850695
0.468300,0.163117,-0.850997
0.468400,0.162628,-0.851299
0.468500,0.162139,-0.851601
0.468600,0.161649,-0.851903
0.468700,0.161160,-0.852205
0.468800,0.160671,-0.852507
0.468900,0.160181,-0.852808
0.469000,0.159692,-0.853110
0.469100,0.159202,-0.853411
0.469200,0.158713,-0.853713
0.469300,0.158224,-0.854014
0.469400,0.157734,-0.854316
0.469500,0.157245,-0.854617
0.469600,0.156755,-0.854918
0.469700,0.156266,-0.855219
0.469800,0.155776,-0.855520
0.469900,0.155287,-0.855821
0.470000,0.154797,-0.856122
0.470100,0.154307,-0.856423
0.470200,0.153818,-0.856723
0.470300,0.153328,-0.857024
0.470400,0.152839,-0.857325
0.470500,0.152349,-0.857625
0.470600,0.151859,-0.857925
0.470700,0.151370,-0.858226
0.470800,0.150880,-0.858526
0.470900,0.150390,-0.858826
0.471000,0.149901,-0.859126
0.471100,0.149411,-0.859426
0.471200,0.148921,-0.859726
0.471300,0.148431,-0.860026
0.471400,0.147942,-0.860326
0.471500,0.147452,-0.860625
0.471600,0.146962,-0.860925
0.471700,0.146472,-0.861225
0.471800,0.145982,-0.861524
0.471900,0.145493,-0.861824
0.472000,0.145003,-0.862123
0.472100,0.144513,-0.862422
0.472200,0.144023,-0.862721
0.472300,0.143533,-0.863020
0.472400,0.143043,-0.863319
0.472500,0.142553,-0.863618
0.472600,0.142063,-0.863917
0.472700,0.141573,-0.864216
0.472800,0.141083,-0.864515
0.472900,0.140593,-0.864813
0.473000,0.140103,-0.865112
0.473100,0.139613,-0.865410
0.473200,0.139123,-0.865709
0.473300,0.138633,-0.866007
0.473400,0.138143,-0.866305
0.473500,0.137653,-0.866603
0.473600,0.137163,-0.866902
0.473700,0.136673,-0.867200
0.473800,0.136183,-0.867498
0.473900,0.135693,-0.867795
0.474000,0.135203,-0.868093
0.474100,0.134713,-0.868391
0.474200,0.134223,-0.868689
0.474300,0.133732,-0.868986
0.474400,0.133242,-0.869284
0.474500,0.132752,-0.869581
0.474600,0.132262,-0.869878
0.474700,0.131772,-0.870176
0.474800,0.131281,-0.870473
0.474900,0.130791,-0.870770
0.475000,0.130301,-0.871067
0.475100,0.129811,-0.871364
0.475200,0.129320,-0.871661
0.475300,0.128830,-0.871958
0.475400,0.128340,-0.872254
0.475500,0.127849,-0.872551
0.475600,0.127359,-0.872848
0.475700,0.126869,-0.873144
0.475800,0.126378,-0.873440
0.475900,0.125888,-0.873737
0.476000,0.125398,-0.874033
0.476100,0.124907,-0.874329
0.476200,0.124417,-0.874625
0.476300,0.123926,-0.874921
0.476400,0.123436,-0.875217
0.476500,0.122946,-0.875513
0.476600,0.122455,-0.875809
0.476700,0.121965,-0.876105
0.476800,0.121474,-0.876400
0.476900,0.120984,-0.876696
0.477000,0.120493,-0.876992
0.477100,0.120003,-0.877287
0.477200,0.119512,-0.877582
0.477300,0.119022,-0.877878
0.477400,0.118531,-0.878173
0.477500,0.118040,-0.878468
0.477600,0.117550,-0.878763
0.477700,0.117059,-0.879058
0.477800,0.116569,-0.879353
0.477900,0.116078,-0.879648
0.478000,0.115587,-0.879942
0.478100,0.115097,-0.880237
0.478200,0.114606,-0.880532
0.478300,0.114116,-0.880826
0.478400,0.113625,-0.881121
0.478500,0.113134,-0.881415
0.478600,0.112644,-0.881709
0.478700,0.112153,-0.882004
0.478800,0.111662,-0.882298
0.478900,0.111171,-0.882592
0.479000,0.110681,-0.882886
0.479100,0.110190,-0.883180
0.479200,0.109699,-0.883473
0.479300,0.109208,-0.883767
0.479400,0.108718,-0.884061
0.479500,0.108227,-0.884355
0.479600,0.107736,-0.884648
0.479700,0.107245,-0.884942
0.479800,0.106754,-0.885235
0.479900,0.106264,-0.885528
0.480000,0.105773,-0.885821
0.480100,0.105282,-0.886115
0.480200,0.104791,-0.886408
0.480300,0.104300,-0.886701
0.480400,0.103809,-0.886994
0.480500,0.103318,-0.887286
0.480600,0.102828,-0.887579
0.480700,0.102337,-0.887872
0.480800,0.101846,-0.888165
0.480900,0.101355,-0.888457
0.481000,0.100864,-0.888750
0.481100,0.100373,-0.889042
0.481200,0.099882,-0.889334
0.481300,0.099391,-0.889627
0.481400,0.098900,-0.889919
0.481500,0.098409,-0.890211
0.481600,0.097918,-0.890503
0.481700,0.097427,-0.890795
0.481800,0.096936,-0.891087
0.481900,0.096445,-0.891378
0.482000,0.095954,-0.891670
0.482100,0.095463,-0.891962
0.482200,0.094972,-0.892253
0.482300,0.094481,-0.892545
0.482400,0.093990,-0.892836
0.482500,0.093499,-0.893128
0.482600,0.093008,-0.893419
0.482700,0.092516,-0.893710
0.482800,0.092025,-0.894001
0.482900,0.091534,-0.894292
0.483000,0.091043,-0.894583
0.483100,0.090552,-0.894874
0.483200,0.090061,-0.895165
0.483300,0.089570,-0.895456
0.483400,0.089079,-0.895746
0.483500,0.088587,-0.896037
0.483600,0.088096,-0.896327
0.483700,0.087605,-0.896618
0.483800,0.087114,-0.896908
0.483900,0.086623,-0.897198
0.484000,0.086131,-0.897489
0.484100,0.085640,-0.897779
0.484200,0.085149,-0.898069
0.484300,0.084658,-0.898359
0.484400,0.084166,-0.898649
0.484500,0.083675,-0.898938
0.484600,0.083184,-0.899228
0.484700,0.082693,-0.899518
0.484800,0.082201,-0.899807
0.484900,0.081710,-0.900097
0.485000,0.081219,-0.900386
0.485100,0.080727,-0.900676
0.485200,0.080236,-0.900965
0.485300,0.079745,-0.901254
0.485400,0.079254,-0.901543
0.485500,0.078762,-0.901833
0.485600,0.078271,-0.902122
0.485700,0.077780,-0.902410
0.485800,0.077288,-0.902699
0.485900,0.076797,-0.902988
0.486000,0.076305,-0.903277
0.486100,0.075814,-0.903565
0.486200,0.075323,-0.903854
0.486300,0.074831,-0.904142
0.486400,0.074340,-0.904431
0.486500,0.073848,-0.904719
0.486600,0.073357,-0.905007
0.486700,0.072866,-0.905296
0.486800,0.072374,-0.905584
0.486900,0.071883,-0.905872
0.487000,0.071391,-0.906160
0.487100,0.070900,-0.906447
0.487200,0.070408,-0.906735
0.487300,0.069917,-0.907023
0.487400,0.069425,-0.907311
0.487500,0.068934,-0.907598
0.487600,0.068442,-0.907886
0.487700,0.067951,-0.908173
0.487800,0.067459,-0.908460
0.487900,0.066968,-0.908748
0.488000,0.066476,-0.909035
0.488100,0.065985,-0.909322
0.488200,0.065493,-0.909609
0.488300,0.065002,-0.909896
0.488400,0.064510,-0.910183
0.488500,0.064019,-0.910470
0.488600,0.063527,-0.910756
0.488700,0.063036,-0.911043
0.488800,0.062544,-0.911330
0.488900,0.062053,-0.911616
0.489000,0.061561,-0.911903
0.489100,0.061069,-0.912189
0.489200,0.060578,-0.912475
0.489300,0.060086,-0.912762
0.489400,0.059595,-0.913048
0.489500,0.059103,-0.913334
0.489600,0.058611,-0.913620
0.489700,0.058120,-0.913906
0.489800,0.057628,-0.914192
0.489900,0.057136,-0.914477
0.490000,0.056645,-0.914763
0.490100,0.056153,-0.915049
0.490200,0.055662,-0.915334
0.490300,0.055170,-0.915620
0.490400,0.054678,-0.915905
0.490500,0.054187,-0.916190
0.490600,0.053695,-0.916476
0.490700,0.053203,-0.916761
0.490800,0.052712,-0.917046
0.490900,0.052220,-0.917331
0.491000,0.051728,-0.917616
0.491100,0.051237,-0.917901
0.491200,0.050745,-0.918185
0.491300,0.050253,-0.918470
0.491400,0.049761,-0.918755
0.491500,0.049270,-0.919039
0.491600,0.048778,-0.919324
0.491700,0.048286,-0.919608
0.491800,0.047795,-0.919893
0.491900,0.047303,-0.920177
0.492000,0.046811,-0.920461
0.492100,0.046319,-0.920745
0.492200,0.045828,-0.921029
0.492300,0.045336,-0.921313
0.492400,0.044844,-0.921597
0.492500,0.044352,-0.921881
0.492600,0.043861,-0.922165
0.492700,0.043369,-0.922448
0.492800,0.042877,-0.922732
0.492900,0.042385,-0.923016
0.493000,0.041893,-0.923299
0.493100,0.041402,-0.923582
0.493200,0.040910,-0.923866
0.493300,0.040418,-0.924149
0.493400,0.039926,-0.924432
0.493500,0.039434,-0.924715
0.493600,0.038943,-0.924998
0.493700,0.038451,-0.925281
0.493800,0.037959,-0.925564
0.493900,0.037467,-0.925847
0.494000,0.036975,-0.926129
0.494100,0.036484,-0.926412
0.494200,0.035992,-0.926695
0.494300,0.035500,-0.926977
0.494400,0.035008,-0.927259
0.494500,0.034516,-0.927542
0.494600,0.034024,-0.927824
0.494700,0.033533,-0.928106
0.494800,0.033041,-0.928388
0.494900,0.032549,-0.928670
0.495000,0.032057,-0.928952
0.495100,0.031565,-0.929234
0.495200,0.031073,-0.929516
0.495300,0.030581,-0.929798
0.495400,0.030090,-0.930079
0.495500,0.029598,-0.930361
0.495600,0.029106,-0.930642
0.495700,0.028614,-0.930924
0.495800,0.028122,-0.931205
0.495900,0.027630,-0.931487
0.496000,0.027138,-0.931768
0.496100,0.026646,-0.932049
0.496200,0.026155,-0.932330
0.496300,0.025663,-0.932611
0.496400,0.025171,-0.932892
0.496500,0.024679,-0.933173
0.496600,0.024187,-0.933453
0.496700,0.023695,-0.933734
0.496800,0.023203,-0.934015
0.496900,0.022711,-0.934295
0.497000,0.022219,-0.934576
0.497100,0.021727,-0.934856
0.497200,0.021236,-0.935136
0.497300,0.020744,-0.935417
0.497400,0.020252,-0.935697
0.497500,0.019760,-0.935977
0.497600,0.019268,-0.936257
0.497700,0.018776,-0.936537
0.497800,0.018284,-0.936817
0.497900,0.017792,-0.937097
0.498000,0.017300,-0.937376
0.498100,0.016808,-0.937656
0.498200,0.016316,-0.937936
0.498300,0.015824,-0.938215
0.498400,0.015332,-0.938494
0.498500,0.014841,-0.938774
0.498600,0.014349,-0.939053
0.498700,0.013857,-0.939332
0.498800,0.013365,-0.939611
0.498900,0.012873,-0.939891
0.499000,0.012381,-0.940169
0.499100,0.011889,-0.940448
0.499200,0.011397,-0.940727
0.499300,0.010905,-0.941006
0.499400,0.010413,-0.941285
0.499500,0.009921,-0.941563
0.499600,0.009429,-0.941842
0.499700,0.008937,-0.942120
0.499800,0.008445,-0.942399
0.499900,0.007953,-0.942677
0.500000,0.007461,-0.942955
0.500100,0.006969,-0.943233
0.500200,0.006477,-0.943511
0.500300,0.005985,-0.943790
0.500400,0.005494,-0.944067
0.500500,0.005002,-0.944345
0.500600,0.004510,-0.944623
0.500700,0.004018,-0.944901
0.500800,0.003526,-0.945179
0.500900,0.003034,-0.945456
0.501000,0.002542,-0.945734
0.501100,0.002050,-0.946011
0.501200,0.001558,-0.946288
0.501300,0.001066,-0.946566
0.501400,0.000574,-0.946843
0.501500,0.000082,-0.947120
0.501600,-0.000410,-0.947397
0.501700,-0.000902,-0.947674
0.501800,-0.001394,-0.947951
0.501900,-0.001886,-0.948228
0.502000,-0.002378,-0.948505
0.502100,-0.002870,-0.948781
0.502200,-0.003362,-0.949058
0.502300,-0.003854,-0.949334
0.502400,-0.004346,-0.949611
0.502500,-0.004838,-0.949887
0.502600,-0.005330,-0.950164
0.502700,-0.005821,-0.950440
0.502800,-0.006313,-0.950716
0.502900,-0.006805,-0.950992
0.503000,-0.007297,-0.951268
0.503100,-0.007789,-0.951544
0.503200,-0.008281,-0.951820
0.503300,-0.008773,-0.952096
0.503400,-0.009265,-0.952371
0.503500,-0.009757,-0.952647
0.503600,-0.010249,-0.952923
0.503700,-0.010741,-0.953198
0.503800,-0.011233,-0.953474
0.503900,-0.011725,-0.953749
0.504000,-0.012217,-0.954024
0.504100,-0.012709,-0.954299
0.504200,-0.013201,-0.954575
0.504300,-0.013693,-0.954850
0.504400,-0.014185,-0.955125
0.504500,-0.014677,-0.955400
0.504600,-0.015168,-0.955674
0.504700,-0.015660,-0.955949
0.504800,-0.016152,-0.956224
0.504900,-0.016644,-0.956498
0.505000,-0.017136,-0.956773
0.505100,-0.017628,-0.957048
0.505200,-0.018120,-0.957322
0.505300,-0.018612,-0.957596
0.505400,-0.019104,-0.957871
0.505500,-0.019596,-0.958145
0.505600,-0.020088,-0.958419
0.505700,-0.020580,-0.958693
0.505800,-0.021072,-0.958967
0.505900,-0.021563,-0.959241
0.506000,-0.022055,-0.959514
0.506100,-0.022547,-0.959788
0.506200,-0.023039,-0.960062
0.506300,-0.023531,-0.960335
0.506400,-0.024023,-0.960609
0.506500,-0.024515,-0.960882
0.506600,-0.025007,-0.961156
0.506700,-0.025499,-0.961429
0.506800,-0.025991,-0.961702
0.506900,-0.026482,-0.961975
0.507000,-0.026974,-0.962249
0.507100,-0.027466,-0.962522
0.507200,-0.027958,-0.962794
0.507300,-0.028450,-0.963067
0.507400,-0.028942,-0.963340
0.507500,-0.029434,-0.963613
0.507600,-0.029926,-0.963885
0.507700,-0.030417,-0.964158
0.507800,-0.030909,-0.964431
0.507900,-0.031401,-0.964703
0.508000,-0.031893,-0.964975
0.508100,-0.032385,-0.965248
0.508200,-0.032877,-0.965520
0.508300,-0.033369,-0.965792
0.508400,-0.033860,-0.966064
0.508500,-0.034352,-0.966336
0.508600,-0.034844,-0.966608
0.508700,-0.035336,-0.966880
0.508800,-0.035828,-0.967151
0.508900,-0.036320,-0.967423
0.509000,-0.036811,-0.967695
0.509100,-0.037303,-0.967966
0.509200,-0.037795,-0.968238
0.509300,-0.038287,-0.968509
0.509400,-0.038779,-0.968780
0.509500,-0.039271,-0.969052
0.509600,-0.039762,-0.969323
0.509700,-0.040254,-0.969594
0.509800,-0.040746,-0.969865
0.509900,-0.041238,-0.970136
0.510000,-0.041729,-0.970407
0.510100,-0.042221,-0.970678
0.510200,-0.042713,-0.970948
0.510300,-0.043205,-0.971219
0.510400,-0.043697,-0.971490
0.510500,-0.044188,-0.971760
0.510600,-0.044680,-0.972030
0.510700,-0.045172,-0.972301
0.510800,-0.045664,-0.972571
0.510900,-0.046155,-0.972841
0.511000,-0.046647,-0.973111
0.511100,-0.047139,-0.973382
0.511200,-0.047631,-0.973652
0.511300,-0.048122,-0.973921
0.511400,-0.048614,-0.974191
0.511500,-0.049106,-0.974461
0.511600,-0.049597,-0.974731
0.511700,-0.050089,-0.975000
0.511800,-0.050581,-0.975270
0.511900,-0.051073,-0.975539
0.512000,-0.051564,-0.975809
0.512100,-0.052056,-0.976078
0.512200,-0.052548,-0.976348
0.512300,-0.053039,-0.976617
0.512400,-0.053531,-0.976886
0.512500,-0.054023,-0.977155
0.512600,-0.054514,-0.977424
0.512700,-0.055006,-0.977693
0.512800,-0.055498,-0.977962
0.512900,-0.055989,-0.978230
0.513000,-0.056481,-0.978499
0.513100,-0.056973,-0.978768
0.513200,-0.057464,-0.979036
0.513300,-0.057956,-0.979305
0.513400,-0.058447,-0.979573
0.513500,-0.058939,-0.979841
0.513600,-0.059431,-0.980110
0.513700,-0.059922,-0.980378
0.513800,-0.060414,-0.980646
0.513900,-0.060905,-0.980914
